tick buy_price sell_price demand
48 47.0 94.0 1.2008425379727385
49 42.0 85.0 0.7731315588109857
50 50.0 101.0 1.5814470332807997
51 67.0 134.0 3.4571039557411467
52 40.0 81.0 1.0025698807812917
53 64.0 129.0 3.655419813946612
54 48.0 97.0 2.288168130564368
55 41.0 83.0 1.8298932471229896
56 32.0 64.0 1.0745541475979723
57 45.0 91.0 2.644606516368733
58 30.0 61.0 1.3988551219432401
59 5.0 10.0 0.0
0 22.0 45.0 1.031199001417147
1 16.0 32.0 0.377127267033037
2 16.0 32.0 0.3843015813480193
3 13.0 27.0 0.1461668277754321
4 18.0 37.0 0.6414928129811165
5 17.0 35.0 0.509852225712014
6 15.0 31.0 0.328103340439058
7 26.0 52.0 1.3844810928702178
8 12.0 24.0 0.0
9 16.0 33.0 0.426260291262342
10 26.0 52.0 1.3515232782953963
12 28.0 56.0 1.1364589675230017
13 32.0 65.0 1.3681875251896853
14 48.0 97.0 2.7314346215918435
15 26.0 53.0 0.30661445307061597
16 37.0 75.0 1.6693647241389429
17 40.0 81.0 2.284750798484936
18 37.0 75.0 2.231534033089038
19 35.0 70.0 2.2573577123812276
20 23.0 46.0 1.2932175683314882
21 27.0 55.0 2.1764128029009715
22 18.0 37.0 1.6711522062819368
23 15.0 30.0 1.7154045546009227
24 10.0 21.0 1.5653587666961455
25 5.0 10.0 1.1349140804095916
26 7.0 15.0 1.8411316368920831
27 18.0 36.0 3.0839847664538054
28 5.0 10.0 1.1472052113641158
29 5.0 10.0 1.0908889914123263
30 6.0 12.0 2.1040185119870296
31 15.0 31.0 3.0134986781391357
32 5.0 10.0 1.815214898067299
33 5.0 10.0 0.39641406556309766
34 5.0 10.0 1.5787741668465034
35 24.0 49.0 3.2671041799500067
36 11.0 22.0 1.616891894101221
37 15.0 30.0 1.742999243741492
38 32.0 65.0 3.051402700973166
39 19.0 39.0 1.3954597670369309
40 9.0 19.0 0.0
41 37.0 74.0 2.2144549055692404
42 39.0 78.0 1.9151089905092076
43 66.0 133.0 4.0
44 38.0 76.0 0.8427468147327457
45 50.0 101.0 1.5702020417604186
46 62.0 125.0 2.78146864878436
47 48.0 96.0 1.3008534035613266
48 47.0 95.0 1.2813776825397878
49 37.0 75.0 0.2750519711523265
50 51.0 102.0 1.626545061161729
51 57.0 115.0 2.516899514389239
52 47.0 94.0 1.6549797588753414
54 34.0 68.0 0.8091587302094567
55 50.0 100.0 2.658999621034125
56 38.0 76.0 1.6735636698737553
57 11.0 22.0 0.0
58 31.0 63.0 1.4539372096325436
59 20.0 40.0 0.5822115970955389
0 39.0 79.0 2.715934620889341
1 5.0 11.0 0.0
2 12.0 25.0 0.03961345162208518
3 37.0 74.0 2.46468373566539
4 11.0 22.0 0.0
5 5.0 10.0 0.0
6 5.0 10.0 0.0
7 30.0 60.0 1.781292523876479
8 33.0 67.0 2.1079667107141895
9 22.0 44.0 0.9668086640387364
10 27.0 55.0 1.5129073119190901
11 18.0 36.0 0.3667645794407544
12 26.0 53.0 0.9761398145708269
13 20.0 40.0 0.09624211349982037
14 33.0 67.0 1.2240725684687892
15 42.0 84.0 1.8851682038079467
16 14.0 28.0 0.0
17 19.0 39.0 0.14748191541142774
18 23.0 46.0 0.779972869203658
19 37.0 75.0 2.5034258002250467
20 30.0 61.0 2.0215434172957476
21 21.0 43.0 1.573418751246788
22 17.0 35.0 1.5948921917651744
23 23.0 47.0 2.5933383895273474
24 5.0 10.0 0.7126569781297807
25 25.0 51.0 3.396386526464587
26 11.0 23.0 2.230007984067617
27 8.0 17.0 2.1363315499388023
28 26.0 53.0 4.0
29 5.0 10.0 0.9796008520514958
30 5.0 10.0 0.695267401529237
31 5.0 10.0 1.3613230502340419
32 5.0 10.0 1.0819959185143309
33 8.0 17.0 2.135885445577115
34 5.0 10.0 0.8820994962958124
36 8.0 16.0 1.3188747683080302
37 18.0 36.0 2.0341735945377795
38 21.0 42.0 1.9002067740257766
39 20.0 41.0 1.4846786453428367
40 23.0 47.0 1.3312211583196776
41 39.0 79.0 2.461470796626487
42 39.0 79.0 1.9809119655629854
43 51.0 103.0 2.688786286132123
44 70.0 140.0 4.0
45 50.0 101.0 1.5884813872130694
46 52.0 105.0 1.7649834749026867
47 45.0 91.0 1.0774697534819708
48 63.0 127.0 2.8905744922429824
49 45.0 90.0 1.0010285762773368
50 61.0 123.0 2.6547222454264094
51 45.0 91.0 1.3328814101919482
52 44.0 88.0 1.369151906690101
53 78.0 156.0 4.0
54 46.0 93.0 2.0707411592067024
55 36.0 72.0 1.2725103985194937
56 22.0 44.0 0.09534175085129593
57 24.0 48.0 0.5349934355414925
58 29.0 58.0 1.201883738545464
59 14.0 28.0 0.0
0 5.0 10.0 0.0
1 5.0 10.0 0.0
2 20.0 40.0 0.771550006314842
3 8.0 16.0 0.0
4 22.0 44.0 0.9633875199273008
5 23.0 47.0 1.1368791803522063
6 25.0 50.0 1.2521861368800096
7 15.0 31.0 0.3271620304351267
8 24.0 48.0 1.1608167505011004
9 24.0 48.0 1.1969231020802948
10 17.0 35.0 0.5412628435597252
11 18.0 37.0 0.4102188302120444
12 20.0 40.0 0.3173731910943863
13 11.0 23.0 0.0
14 25.0 51.0 0.4320838041806295
15 36.0 72.0 1.2815579627944857
16 35.0 71.0 1.637424120305964
18 24.0 48.0 0.8701472658095711
19 23.0 47.0 1.0951052988165433
20 42.0 85.0 3.245126962066994
21 5.0 10.0 0.0
22 35.0 71.0 3.3689486581774934
23 7.0 14.0 0.909409686265543
24 20.0 40.0 2.5407675684258972
25 18.0 37.0 2.653838764247191
26 26.0 52.0 3.68428566219884
27 17.0 35.0 3.020432449368756
28 15.0 30.0 2.8514558413011493
29 5.0 11.0 2.0159113198283816
30 5.0 10.0 0.9657273784125293
31 18.0 37.0 3.3367628960322007
32 18.0 36.0 3.179295668768559
33 6.0 12.0 1.8585429343754918
34 5.0 10.0 0.06457687517958544
35 9.0 19.0 1.7860741748619973
36 8.0 17.0 1.36023424460298
37 16.0 32.0 1.804886469503121
38 19.0 39.0 1.7862438703911958
39 15.0 31.0 0.9739957830263517
40 31.0 62.0 2.069183653499764
41 54.0 109.0 3.971990740449171
42 41.0 83.0 2.162660136579445
43 52.0 105.0 2.7959473032010553
44 69.0 139.0 3.96078959840052
45 70.0 141.0 3.5580123592306774
46 57.0 115.0 2.2727386749291947
47 62.0 125.0 2.7620440421569445
48 49.0 99.0 1.456599990177594
49 51.0 102.0 1.6192786952969305
50 59.0 119.0 2.4581574501704795
51 54.0 108.0 2.1449127112552797
52 44.0 89.0 1.4364500213423563
53 46.0 92.0 1.8096184005817604
54 55.0 110.0 2.9161196516427026
55 48.0 97.0 2.5347751453265976
56 29.0 59.0 0.8129438725515806
57 50.0 101.0 3.166518248470618
59 20.0 40.0 0.5693777685423038
0 15.0 31.0 0.3201927358310981
1 11.0 22.0 0.0
2 5.0 11.0 0.0
3 10.0 21.0 0.0
4 9.0 19.0 0.0
5 22.0 44.0 0.9752565875571991
6 10.0 20.0 0.0
7 18.0 37.0 0.6183092153312019
8 26.0 53.0 1.4003662917136528
9 20.0 40.0 0.7919705507936186
10 14.0 29.0 0.23415491199961064
11 19.0 38.0 0.4786967811895893
12 12.0 24.0 0.0
13 23.0 47.0 0.4411987766738898
14 31.0 62.0 0.955285853605306
15 33.0 67.0 0.9956504015155191
16 30.0 61.0 0.9738339589747005
17 13.0 26.0 0.0
18 39.0 78.0 2.3900389622209706
19 37.0 75.0 2.5126419103560838
20 29.0 59.0 1.9305776354496529
21 20.0 40.0 1.4261000252082199
22 31.0 62.0 2.901007907728608
23 15.0 30.0 1.748729908874021
24 10.0 21.0 1.5754477090207293
25 23.0 47.0 3.1710036295872004
26 17.0 35.0 2.8194386577077095
27 14.0 28.0 2.6935229711931052
28 5.0 10.0 0.5275102288088955
29 5.0 10.0 0.49673507103471737
30 5.0 10.0 2.0155216672425733
31 5.0 10.0 1.2560000722086526
32 5.0 11.0 1.9011722959362232
33 5.0 10.0 1.7122425992977353
34 5.0 10.0 0.0
35 8.0 17.0 1.6622746845878797
36 28.0 57.0 3.3900289120258718
37 16.0 32.0 1.8146072080034927
38 32.0 65.0 1.5972230603523843
40 19.0 38.0 0.8767449176652393
41 28.0 57.0 1.3817583247763827
42 34.0 69.0 1.4552504893248712
43 42.0 84.0 1.7273178757131613
44 46.0 93.0 1.6966733175738438
45 41.0 82.0 0.6294100784603052
46 57.0 114.0 2.2109203003602116
47 61.0 123.0 2.692511721626476
48 45.0 91.0 1.0536914547555298
49 36.0 72.0 0.11201430514445798
50 73.0 147.0 3.8661305533856636
51 49.0 98.0 1.6626642302068118
52 50.0 100.0 1.971977506052637
53 32.0 64.0 0.3998082567028711
54 42.0 84.0 1.635594227799105
55 32.0 65.0 0.9129385698251015
56 22.0 44.0 0.07777585365398765
57 34.0 69.0 1.5423047143592072
58 42.0 84.0 2.541402065332977
59 24.0 49.0 1.0268142969616139
0 21.0 42.0 0.8800245908875215
1 5.0 10.0 0.0
2 13.0 26.0 0.05734165349454706
3 14.0 28.0 0.19381644278142013
4 5.0 10.0 0.0
5 17.0 34.0 0.4642690940316475
6 26.0 52.0 1.354183802219241
7 23.0 47.0 1.1196117104656587
8 26.0 53.0 1.4498632855769098
9 16.0 32.0 0.37616236412431425
10 5.0 10.0 0.0
11 10.0 20.0 0.0
12 34.0 69.0 1.7514461109196904
13 19.0 39.0 0.06655930536851495
14 27.0 55.0 0.6411607610705021
15 40.0 81.0 1.7346855806404604
16 30.0 61.0 0.9728551099115595
17 19.0 39.0 0.1619724873995798
18 41.0 83.0 2.6080536155785885
19 55.0 111.0 4.0
21 22.0 45.0 1.6804367876437691
22 19.0 39.0 1.793893412862066
23 5.0 10.0 0.31753080813663903
24 11.0 23.0 1.6703528727897858
25 20.0 40.0 2.8155964390962263
26 19.0 39.0 3.0041920558571977
27 13.0 27.0 2.608250928528152
28 5.0 10.0 1.801359061374782
29 5.0 10.0 1.3729375294007622
30 11.0 22.0 2.605934537795209
31 5.0 10.0 1.2955657845712971
32 6.0 12.0 1.9845246325327979
33 10.0 20.0 2.270879666612627
34 14.0 29.0 2.5448667562701908
35 14.0 28.0 2.234559689547288
36 19.0 38.0 2.4312135114141746
37 5.0 10.0 0.6956810531428093
38 21.0 43.0 1.9643931350731658
39 33.0 67.0 2.7517797133883812
40 40.0 81.0 3.0136633025072648
41 49.0 98.0 3.409887739671384
42 45.0 91.0 2.5636968864371914
43 32.0 64.0 0.7100422405242743
44 49.0 98.0 1.9005189665709683
45 64.0 128.0 2.94960701982242
46 66.0 132.0 3.1477186093016467
47 73.0 147.0 3.8894145551358736
48 65.0 130.0 3.0221835414742384
49 64.0 128.0 2.9310302419365524
50 35.0 70.0 0.011661781311169461
51 61.0 122.0 2.8433694901874462
52 47.0 95.0 1.7251162518920067
53 37.0 74.0 0.8998325167158863
54 37.0 74.0 1.14540698692459
55 37.0 75.0 1.3998537324198095
56 21.0 43.0 0.026515818415145054
57 16.0 33.0 0.0
58 37.0 74.0 2.0192153984652728
59 5.0 10.0 1.1948668736321655
1 9.0 18.0 0.0
2 15.0 30.0 0.27149068053048
3 19.0 38.0 0.6621148411116624
4 29.0 59.0 1.715228667388044
5 22.0 44.0 0.994900889810834
6 9.0 19.0 0.0
7 14.0 28.0 0.1564428157316498
8 10.0 21.0 0.0
9 18.0 37.0 0.609817144901766
10 32.0 65.0 2.0046931246012814
11 27.0 55.0 1.2976662301107362
12 12.0 25.0 0.0
13 22.0 44.0 0.32839190308882893
14 26.0 52.0 0.4533872329394838
15 21.0 42.0 0.0
16 38.0 76.0 1.7026827982831185
17 37.0 75.0 1.9551016673466717
18 31.0 63.0 1.6067655787798825
19 47.0 94.0 3.4621916932800527
20 46.0 92.0 3.564695634833374
21 35.0 70.0 2.9234020528465323
22 20.0 41.0 1.8794718193283229
23 14.0 28.0 1.6301985635427299
24 26.0 52.0 3.1121250866996624
25 24.0 49.0 3.2597656125567145
26 5.0 10.0 1.4990224577429392
27 10.0 20.0 2.271747227513775
28 5.0 10.0 1.8214625458622216
29 5.0 10.0 0.5503678813370974
30 11.0 22.0 2.6186390780550997
31 18.0 37.0 3.348056702343439
32 5.0 10.0 1.5704290927655893
33 5.0 10.0 1.2300385555592876
34 7.0 14.0 1.7550901255899023
35 5.0 10.0 1.32527808983463
36 23.0 47.0 2.8793928194316636
37 23.0 46.0 2.5071783714212836
38 25.0 50.0 0.858699915010235
40 34.0 69.0 2.410783419925264
41 51.0 102.0 3.6156722939637245
42 46.0 93.0 2.6889158542923886
43 43.0 87.0 1.8511251288601744
44 42.0 85.0 1.259837574930419
45 66.0 133.0 3.198158356690592
46 75.0 150.0 4.0
47 44.0 89.0 0.9680282586859719
48 55.0 111.0 2.09780319727782
49 58.0 116.0 2.3306674946212333
50 60.0 121.0 2.5854251321430066
51 42.0 84.0 0.9754105114720999
52 53.0 106.0 2.295236046455848
53 24.0 49.0 0.0
54 36.0 73.0 1.0709064818550489
55 55.0 111.0 3.2106974567852693
56 29.0 59.0 0.8402967777021695
57 19.0 39.0 0.04977591332337783
58 14.0 28.0 0.0
59 25.0 50.0 1.0584570325919396
0 17.0 35.0 0.510746271683479
1 5.0 10.0 0.0
2 19.0 39.0 0.7238071359898122
3 8.0 17.0 0.0
4 20.0 40.0 0.7949220650223527
5 18.0 37.0 0.6219578369440453
6 6.0 13.0 0.0
7 12.0 25.0 0.047858358550501856
8 12.0 25.0 0.01955575292283057
9 21.0 42.0 0.8762701964909436
10 22.0 45.0 1.035422428056986
11 30.0 61.0 1.6012109397278678
12 30.0 61.0 1.3628825674002862
13 23.0 47.0 0.4441336668280247
14 28.0 57.0 0.712926421742196
15 27.0 55.0 0.43740376373995693
16 34.0 68.0 1.3441574513598344
17 24.0 48.0 0.6224051598482895
18 34.0 68.0 1.854129829223036
19 7.0 14.0 0.0
20 20.0 41.0 1.606743068771467
22 23.0 46.0 2.1351863047843302
23 14.0 29.0 1.674538762395055
24 15.0 30.0 2.0339767213102133
25 28.0 57.0 3.668084884650111
26 6.0 13.0 1.744503707862351
27 5.0 10.0 1.4600488822125757
28 12.0 25.0 2.608884994054063
29 5.0 10.0 1.782960206296918
30 5.0 10.0 0.8664602942505191
31 6.0 13.0 2.13968842995031
32 8.0 17.0 2.2366642161354253
33 25.0 51.0 3.834924757674275
34 15.0 31.0 2.6033976464177444
35 5.0 10.0 0.5609240667553446
36 11.0 22.0 1.605504035816436
37 14.0 29.0 1.6781549198368122
38 19.0 38.0 1.734477847340496
39 28.0 57.0 2.2544250851079806
40 49.0 99.0 3.90061576023707
41 40.0 80.0 2.5031306117117778
42 49.0 98.0 2.926701380396177
43 39.0 79.0 1.4654650572596772
44 49.0 98.0 1.9306835100559678
45 43.0 86.0 0.8256568179181181
46 73.0 146.0 3.825410602701602
47 61.0 123.0 2.6797196406312627
48 54.0 109.0 1.9968700119106062
49 45.0 90.0 1.0361612013421369
50 49.0 98.0 1.4042422360971503
51 79.0 159.0 4.0
52 46.0 92.0 1.565767768972051
53 38.0 77.0 1.0797564235260668
54 52.0 104.0 2.632926486963731
55 26.0 53.0 0.29169663670103374
56 21.0 42.0 0.0
57 22.0 45.0 0.34568255066860304
59 51.0 102.0 3.653930149161079
0 5.0 10.0 0.0
1 5.0 10.0 0.0
2 38.0 76.0 2.561691128476321
3 26.0 52.0 1.3540522709344076
4 31.0 62.0 1.8871385712860174
5 11.0 23.0 0.0
6 27.0 54.0 1.4694033550860022
7 14.0 28.0 0.17291038355602822
8 21.0 42.0 0.8584520072450388
9 19.0 38.0 0.6924433690276232
10 5.0 11.0 0.0
11 17.0 35.0 0.33572963781045634
12 17.0 35.0 0.09797512935978259
13 31.0 62.0 1.2136283167455597
14 8.0 16.0 0.0
15 47.0 95.0 2.417525450780235
16 26.0 53.0 0.597142128393352
17 17.0 35.0 0.0
18 44.0 88.0 2.891737663753185
19 25.0 50.0 1.2663989683659658
20 59.0 118.0 4.0
21 31.0 63.0 2.5857730636488068
22 11.0 22.0 0.9242047615621973
23 5.0 11.0 0.7611692639500278
24 22.0 45.0 2.7774343611789063
25 5.0 10.0 0.6045064519431491
26 12.0 25.0 2.33356485738501
27 12.0 24.0 2.4621285216407056
28 5.0 10.0 0.44930215697281817
29 6.0 13.0 2.114608157790234
30 5.0 10.0 1.2154282275727835
31 8.0 16.0 2.294830444868381
32 5.0 10.0 1.6225850811600577
33 13.0 26.0 2.584361221049323
34 22.0 45.0 3.3474673625773512
35 5.0 10.0 1.0832687077593328
36 5.0 10.0 1.6614282396673206
38 10.0 20.0 0.8466803373668306
39 26.0 53.0 2.0550422192827216
40 30.0 61.0 2.0376580979827783
41 26.0 53.0 1.17983680166267
42 35.0 70.0 1.529404814040085
43 56.0 112.0 3.1401397847009473
44 70.0 140.0 4.0
45 61.0 122.0 2.6466029685020973
46 63.0 126.0 2.8218140959831803
47 53.0 107.0 1.8855587433850896
48 55.0 110.0 2.0165249840174777
49 47.0 95.0 1.256838823253016
50 50.0 101.0 1.5931749980721654
51 38.0 77.0 0.6361445998952531
52 56.0 112.0 2.5633440994975176
53 50.0 100.0 2.225541052012619
54 36.0 72.0 1.0391600141773663
55 55.0 110.0 3.1687079541499807
56 30.0 61.0 0.9395622896197937
57 14.0 29.0 0.0
58 32.0 65.0 1.565187576813512
59 17.0 34.0 0.2632699474548473
0 18.0 37.0 0.6463164783717146
1 21.0 42.0 0.8514564937643283
2 14.0 29.0 0.2147317397300147
3 30.0 61.0 1.8498862219786263
4 14.0 29.0 0.22910819649577419
5 8.0 17.0 0.0
6 17.0 35.0 0.5209544992671414
7 12.0 25.0 0.010674643043287024
8 31.0 62.0 1.8883799990357952
9 41.0 83.0 2.9054969496553857
10 25.0 50.0 1.2895934341541007
11 31.0 62.0 1.6513688810669716
12 22.0 45.0 0.5848504006551677
13 17.0 35.0 0.0
14 43.0 86.0 2.1857719226697787
15 41.0 82.0 1.7799878758204684
17 32.0 64.0 1.4248866571729548
18 42.0 85.0 2.733375925099056
19 25.0 50.0 1.2717374315485719
20 38.0 76.0 2.773866510852918
21 24.0 49.0 1.8906956410368636
22 37.0 74.0 3.524792085393503
23 30.0 60.0 3.226155167425911
24 5.0 10.0 0.0
25 5.0 10.0 0.8810978345916154
26 21.0 42.0 3.1589991644485966
27 7.0 15.0 2.0053639422935183
28 9.0 18.0 2.2784487433718446
29 7.0 14.0 2.1682122989431623
30 5.0 10.0 1.7904290139612558
31 5.0 10.0 1.6941531888081711
32 27.0 54.0 4.0
33 7.0 15.0 2.007751496807395
34 14.0 29.0 2.5242388755488356
35 5.0 10.0 0.7285153724162328
36 22.0 44.0 2.715034464725091
37 5.0 10.0 0.4913529567975341
38 5.0 10.0 0.0
39 17.0 34.0 1.1391690280568123
40 32.0 64.0 2.1840376668073604
41 55.0 111.0 4.0
42 38.0 76.0 1.8497943990402257
43 36.0 73.0 1.1903498170334954
44 61.0 123.0 3.1886491929282683
45 44.0 89.0 0.9969167969522923
46 57.0 115.0 2.260532341611261
47 58.0 116.0 2.3306341642564368
48 35.0 70.0 0.0011205332177666172
49 72.0 144.0 3.7007251331321425
50 48.0 97.0 1.3544660474983075
51 46.0 93.0 1.4040543729444033
52 66.0 133.0 3.6239874082969883
53 28.0 57.0 0.05704938836476714
54 47.0 95.0 2.1516701933833096
55 32.0 65.0 0.9136824386599371
56 39.0 79.0 1.8399796855904462
57 24.0 48.0 1.8977187241415037
59 6.0 13.0 0.0
0 21.0 43.0 0.9174743434151114
1 5.0 10.0 0.0
2 8.0 17.0 0.0
3 10.0 21.0 0.0
4 34.0 68.0 2.156801423711789
5 30.0 60.0 1.766411928638623
6 5.0 10.0 0.0
7 13.0 26.0 0.06337212910481183
8 16.0 32.0 0.3599410452635322
9 11.0 22.0 0.0
10 21.0 43.0 0.9486540255563772
11 33.0 67.0 1.9072012244147127
12 37.0 75.0 2.059108717868023
13 18.0 36.0 0.0
14 36.0 73.0 1.5080782399854633
15 33.0 67.0 1.0179433758478214
16 39.0 79.0 1.874853352885638
17 36.0 73.0 1.8757349243616719
18 32.0 64.0 1.6622340012059034
20 40.0 81.0 3.009175130689375
21 14.0 29.0 0.8964434456946087
22 10.0 20.0 0.8117189253546508
23 22.0 44.0 2.402922623608663
24 19.0 38.0 2.445154119480427
25 6.0 13.0 1.4856981096935185
26 27.0 54.0 3.768399931134892
27 26.0 52.0 3.8618936064515115
28 5.0 10.0 1.1250930719126129
29 5.0 10.0 1.0686144724382465
30 18.0 37.0 3.353373895753273
31 5.0 10.0 1.756659730378714
32 12.0 25.0 2.6331306645096992
33 5.0 10.0 1.454545922027422
34 5.0 10.0 0.663776814722262
35 12.0 25.0 2.0943472539510815
36 42.0 85.0 4.0
37 21.0 43.0 1.174528569214401
39 17.0 34.0 1.130581349130399
40 32.0 64.0 2.194287194067557
41 15.0 31.0 0.06750782274737066
42 37.0 74.0 1.720639862071933
43 38.0 77.0 1.3938391422994472
44 62.0 125.0 3.2548951645276905
45 52.0 105.0 1.775614093214021
46 63.0 126.0 2.8023120047116303
47 40.0 81.0 0.5654918708742511
48 58.0 116.0 2.3188486077837496
49 51.0 103.0 1.6566765324123203
50 67.0 135.0 3.278657171401814
51 46.0 92.0 1.372351336585105
52 41.0 83.0 1.101680880369582
53 39.0 79.0 1.1765173662850514
54 56.0 112.0 3.0242500785931146
55 14.0 29.0 0.0
56 18.0 37.0 0.0
57 22.0 45.0 0.37514029226303247
58 35.0 70.0 1.8346335919830823
59 5.0 10.0 0.0
0 11.0 23.0 0.0
1 9.0 19.0 0.0
2 32.0 64.0 1.9858285271562788
3 22.0 45.0 1.0382665576910919
4 8.0 17.0 0.0
5 20.0 40.0 0.7882620381774555
6 14.0 29.0 0.2463481589129442
7 19.0 39.0 0.7121088009539167
8 15.0 30.0 0.2925156003863705
9 12.0 24.0 0.0
10 18.0 37.0 0.6486728282618531
11 19.0 39.0 0.532990027529311
12 14.0 29.0 0.0
13 33.0 67.0 1.4475736583587944
14 46.0 92.0 2.4939278247880745
15 44.0 89.0 2.0929245772024663
16 27.0 55.0 0.6740905988070385
17 32.0 65.0 1.4745505939799064
18 14.0 29.0 0.0
19 32.0 65.0 2.013324172137061
21 24.0 48.0 1.8219683169008694
22 19.0 38.0 1.7244307688750031
23 8.0 17.0 1.0901987743608645
24 26.0 53.0 3.152403267160638
25 7.0 15.0 1.5816926897911148
26 9.0 19.0 2.0117625212300987
27 5.0 11.0 1.8374085692909035
28 10.0 21.0 2.442724033399375
29 11.0 22.0 2.5634287213185183
30 5.0 10.0 1.8378228102427303
31 12.0 24.0 2.6620461419478785
32 5.0 11.0 1.916714228711558
34 18.0 36.0 2.8759587001764713
35 7.0 15.0 1.5875196983425806
36 12.0 25.0 1.799592615403815
37 10.0 20.0 1.2429296874659457
38 22.0 45.0 2.062580944701183
39 35.0 71.0 2.9893816482927966
40 41.0 82.0 3.060948013256352
41 24.0 49.0 0.955617694568583
42 16.0 33.0 0.0
43 36.0 73.0 1.1561487483600354
45 50.0 101.0 1.576238318540528
46 64.0 128.0 2.9022062931928367
47 66.0 133.0 3.1598039456689326
48 47.0 94.0 1.2201164029459595
49 49.0 98.0 1.4425029718427762
50 67.0 134.0 3.219793592075068
51 54.0 109.0 2.210637504984456
52 60.0 120.0 2.9804365005472673
53 45.0 91.0 1.7693999703310888
54 24.0 49.0 0.0
55 26.0 53.0 0.3277395809205652
56 32.0 64.0 1.0603666463846073
57 33.0 67.0 1.4671165476985295
58 18.0 37.0 0.15631116706221881
59 5.0 11.0 0.0
0 11.0 23.0 0.0
1 10.0 20.0 0.0
3 20.0 41.0 0.8404645179653115
4 9.0 19.0 0.0
5 18.0 37.0 0.6358760697396229
6 31.0 62.0 1.8896475597534557
7 24.0 48.0 1.1871656993571822
8 17.0 34.0 0.45906940234845434
9 5.0 11.0 0.0
10 13.0 26.0 0.06255225405413228
11 22.0 45.0 0.8185089013269408
12 31.0 63.0 1.4966973781729842
13 24.0 48.0 0.5045715244237687
14 32.0 65.0 1.1172572065311375
15 39.0 79.0 1.5998177601928547
16 27.0 55.0 0.6562208987529784
17 40.0 80.0 2.2168490199750495
18 29.0 59.0 1.402553371173902
20 21.0 42.0 1.0668038120052792
21 14.0 29.0 0.8705232921882422
22 31.0 63.0 2.98325594271319
23 19.0 38.0 2.116449461871402
24 10.0 20.0 1.5494393942126685
25 26.0 53.0 3.4922596637144565
26 15.0 31.0 2.634332900514501
27 14.0 29.0 2.728706649273051
28 18.0 37.0 3.2343764072073173
29 5.0 10.0 0.0
30 15.0 31.0 3.0835496702509273
31 9.0 18.0 2.378648211554104
32 5.0 10.0 1.2142250462433948
33 5.0 10.0 0.25718683584297675
34 9.0 19.0 2.0006529440677228
35 20.0 41.0 2.8787146083699486
36 16.0 32.0 2.1167747161814017
37 24.0 48.0 2.640365060165741
38 5.0 10.0 0.33212003757220554
39 19.0 39.0 1.3690097915065724
40 59.0 119.0 4.0
41 50.0 101.0 3.5849564693190965
42 57.0 115.0 3.7523702360143525
43 52.0 104.0 2.719032163864617
45 44.0 89.0 0.996235522194379
46 87.0 174.0 4.0
47 58.0 117.0 2.3904582202418685
48 40.0 80.0 0.5484928669130373
49 71.0 143.0 3.6661672705671355
50 61.0 122.0 2.6023403081980856
51 41.0 83.0 0.918553384302769
52 49.0 98.0 1.8602520382140735
53 54.0 108.0 2.6299448004380905
54 47.0 95.0 2.1587370648238915
55 26.0 52.0 0.27705696423705517
56 35.0 70.0 1.3817504397883096
57 45.0 91.0 2.677589358800383
58 31.0 63.0 1.4874750711562688
59 29.0 58.0 1.468184943429674
0 16.0 33.0 0.40682069040133184
1 12.0 25.0 0.012653049451986864
2 18.0 36.0 0.5706986348339663
3 25.0 50.0 1.2975185965877771
4 5.0 10.0 0.0
5 19.0 38.0 0.6643128666038537
6 22.0 44.0 0.9586524689681777
7 22.0 45.0 1.0308685576977705
8 27.0 55.0 1.5293739011380365
9 45.0 91.0 3.3032903422786712
10 5.0 10.0 0.0
11 33.0 67.0 1.9363036325485536
12 11.0 22.0 0.0
13 34.0 69.0 1.5489416350637701
14 34.0 68.0 1.272721457188322
15 36.0 73.0 1.332667827335713
16 24.0 49.0 0.3549160369707658
17 21.0 43.0 0.3411449067929815
18 34.0 69.0 1.9150801463976415
19 34.0 68.0 2.1705634691010394
20 5.0 10.0 0.0
21 16.0 33.0 1.0846958408300917
22 11.0 22.0 0.9200706949503259
23 13.0 26.0 1.5169390617170853
24 5.0 10.0 3.9938175706571184
26 16.0 32.0 2.653726139496568
27 7.0 15.0 2.007218378154429
28 5.0 10.0 1.7034889454300663
29 11.0 23.0 2.6334390726509254
30 5.0 10.0 1.7239388827747726
31 11.0 23.0 2.6024797506345347
32 5.0 10.0 1.475235744669681
33 5.0 10.0 1.4948504379135292
34 5.0 10.0 0.4046855685811257
35 22.0 45.0 3.0821199345354695
36 5.0 10.0 0.5677597997542296
37 5.0 10.0 0.0
38 24.0 48.0 2.213074701916453
39 26.0 53.0 2.0689157711817763
40 43.0 86.0 3.2875278152870666
41 29.0 58.0 1.4461592346205512
42 60.0 120.0 4.0
43 54.0 109.0 2.9772135784017197
44 53.0 107.0 2.353217312122618
45 58.0 116.0 2.305695539137821
46 69.0 139.0 3.4951505247115744
47 48.0 97.0 1.393827236203343
48 48.0 97.0 1.376310605715706
49 36.0 73.0 0.15051803937036246
50 47.0 94.0 1.2210950316393583
51 42.0 84.0 0.9853800074565116
52 46.0 93.0 1.605595967477618
53 33.0 67.0 0.544579265283768
54 49.0 98.0 2.345902441387002
55 37.0 74.0 1.3755060057556585
56 40.0 80.0 1.8818449346957409
57 16.0 33.0 0.0
58 6.0 12.0 0.0
59 29.0 59.0 1.502995614131204
0 23.0 47.0 1.1097726751800505
